536,Tudor,Baluta,4,36,2,0,0,0.0,0.0,0.0,0.0,0.2,40,0,0,0,0,0.0,0.0,0,26158,22868,0,False,0.0,False,0.0,0.0,200,0,0,0,191,199,535,0.0,517,0,486,537,0,199
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
537,Steven,Alzate,4,36,3,33,0,1.7,0.0,0.0,0.0,0.1,44,-1,1,0,0,0.0,7.5,0,21609,17026,0,False,214.1,False,62.3,202.0,120,0,0,183,105,123,310,205.0,190,0,196,260,0,130
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
546,Ezequiel,Schelotto,4,36,2,9,0,1.2,0.0,-0.5,-0.5,0.6,39,-1,1,0,0,0.0,2.3,0,102165,66213,0,False,12.7,False,11.4,38.4,156,0,,40,112,155,431,65.0,417,,327,419,0,161
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
586,Tariq,Lamptey,4,36,2,26,2,2.9,2.8,2.3,2.3,1.5,41,1,-1,0,0,0.7,6.3,0,137512,26591,0,False,82.1,False,20.2,91.8,90,0,,136,136,143,387,27.0,294,,376,394,0,149
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
627,Alexis,Mac Allister,4,36,3,12,2,1.3,1.0,0.5,0.7,0.0,54,-1,1,0,0,0.2,2.2,0,1656,1136,0,False,73.8,False,16.9,28.4,160,0,,35,160,174,442,66.0,304,,326,403,0,184
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
666,Alex,Cochrane,4,36,2,0,0,0.0,0.0,-0.5,0.8,0.0,40,0,0,0,0,0.0,0.0,0,101,15,0,False,0.0,False,0.0,0.0,201,0,,0,192,200,537,0.0,519,,488,539,0,200
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
83,Ben,Mee,5,90,2,110,0,3.4,0.0,0.0,0.0,0.9,49,-1,1,0,0,0.0,22.4,0,182230,188924,0,False,105.8,False,112.9,658.8,79,6,0,549,14,27,59,362.0,272,0,106,122,1,22
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
84,James,Tarkowski,5,90,2,143,1,3.8,3.8,4.3,6.3,9.3,55,5,-5,0,0,0.7,26.0,0,1034779,479402,0,False,167.1,False,149.9,919.8,57,14,100,690,10,8,14,410.0,223,100,95,68,3,3
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
85,Matthew,Lowton,5,90,2,48,0,2.8,0.0,0.0,0.0,0.3,42,-3,3,0,0,0.0,11.4,0,120253,125868,0,False,181.7,False,49.2,294.2,54,1,0,270,150,102,246,15.0,217,0,407,307,0,95
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
86,Phil,Bardsley,5,90,2,78,0,3.7,4.0,4.5,5.5,2.1,44,-1,1,0,0,0.9,17.7,0,180668,36074,0,False,164.0,False,62.5,350.6,58,6,100,358,78,82,212,109.0,225,100,269,258,1,80
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
87,Charlie,Taylor,5,90,2,84,0,3.5,0.8,0.0,0.0,2.1,43,-2,2,0,0,0.2,19.5,0,418676,362627,0,False,243.0,False,64.7,382.6,39,5,0,375,144,77,196,19.0,168,0,395,251,1,72
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
88,Kevin,Long,5,90,2,21,1,2.6,2.8,3.3,3.7,0.3,43,-2,2,0,0,0.7,4.9,0,20369,11651,0,False,1.3,False,13.0,104.8,174,0,100,93,138,153,380,24.0,463,100,382,413,0,146
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
89,Ben,Gibson,5,90,2,0,0,0.0,0.0,0.0,0.0,2.1,39,-1,1,0,0,0.0,0.0,0,164323,238327,0,False,0.0,False,0.0,0.0,182,0,0,0,171,182,510,0.0,490,0,457,512,9,182
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
90,Ashley,Barnes,5,90,4,61,0,3.2,0.0,0.0,0.0,2.1,61,-4,4,0,0,0.0,10.0,0,1128731,1184946,0,False,85.1,False,75.9,226.2,47,6,0,161,37,37,297,474.0,292,0,78,213,1,34
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
91,Chris,Wood,5,90,4,136,9,4.2,6.2,6.7,3.5,2.4,62,-3,3,0,0,1.0,21.9,0,504485,442980,0,False,299.6,False,190.8,552.2,20,21,100,384,15,17,101,1070.0,138,100,24,44,3,13
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
92,Matej,Vydra,5,90,4,39,1,2.1,1.0,1.5,1.8,0.1,51,-4,4,0,0,0.2,7.6,0,28266,27058,0,False,113.3,False,53.3,144.2,43,3,100,112,43,43,351,273.0,263,100,149,291,1,44
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
93,Nick,Pope,5,90,1,170,1,4.5,3.2,3.7,5.7,23.1,52,7,-7,0,0,0.6,32.7,0,2393185,1209353,0,True,30.3,False,93.1,900.0,1,23,100,789,3,6,18,2.0,376,100,447,168,3,6
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
95,Joe,Hart,5,90,1,0,0,0.0,0.0,0.0,0.0,1.0,42,-3,3,0,0,0.0,0.0,0,28406,105819,0,False,0.0,False,0.0,0.0,34,0,0,0,28,54,554,0.0,537,0,509,556,0,54
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
96,Johann Berg,Gudmundsson,5,90,3,30,2,2.5,2.2,2.7,1.8,0.4,59,-1,1,0,0,0.4,5.1,0,80810,117200,0,False,215.4,False,44.1,118.6,119,1,100,98,137,145,365,108.0,188,100,270,323,0,152
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
97,Dwight,McNeil,5,90,3,123,2,3.2,2.2,2.7,3.0,1.0,60,0,0,0,0,0.4,20.5,0,254514,217980,0,False,931.4,False,200.6,644.2,8,6,100,529,44,22,62,430.0,11,100,87,40,1,16
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
98,Robbie,Brady,5,90,3,32,1,1.9,0.8,1.3,0.8,0.0,55,0,0,0,0,0.1,5.8,0,4428,5083,0,False,102.1,False,34.9,118.6,151,0,100,112,131,150,364,128.0,274,100,254,346,0,151
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
99,Steven,Defour,5,90,3,0,0,0.0,0.0,0.0,0.0,0.0,55,0,0,0,0,0.0,0.0,0,402,521,0,False,0.0,False,0.0,0.0,276,0,0,0,276,276,660,0.0,661,0,659,661,0,275
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
100,Jeff,Hendrick,5,90,3,67,0,2.8,0.0,0.0,0.0,0.1,54,-1,1,0,0,0.0,12.4,0,15773,18285,0,False,213.7,False,76.5,269.8,121,4,0,197,77,107,263,282.0,191,0,142,210,0,107
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
101,Ashley,Westwood,5,90,3,118,3,3.4,2.5,3.0,3.7,0.8,55,0,0,0,0,0.5,21.5,0,140007,136532,0,False,814.2,False,154.7,596.8,13,11,100,567,128,35,80,135.0,16,100,245,62,1,25
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
102,Jack,Cork,5,90,3,70,0,2.3,0.0,0.0,0.0,0.2,49,-1,1,0,0,0.0,14.3,0,14989,25944,0,False,198.2,False,82.4,313.2,124,0,0,301,70,101,233,311.0,199,0,130,198,0,95
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
430,Aaron,Lennon,5,90,3,15,0,0.9,0.0,0.0,0.0,0.1,46,-4,4,0,0,0.0,3.3,0,6347,12276,0,False,37.8,False,9.6,45.0,182,0,0,51,189,182,428,12.0,364,0,410,426,0,179
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
447,Erik,Pieters,5,90,2,77,3,3.2,4.8,5.3,5.5,6.7,43,-2,2,0,0,1.1,17.9,0,1259353,949684,0,False,273.8,False,71.6,355.4,36,10,100,359,93,65,207,90.0,154,100,294,226,2,76
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
451,Jay,Rodriguez,5,90,4,100,2,2.8,3.5,4.0,4.8,1.0,57,-3,3,0,0,0.6,17.5,0,121332,81410,0,False,135.0,False,137.8,431.4,38,9,100,282,22,24,171,827.0,247,100,39,83,1,23
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
495,Bailey,Peacock-Farrell,5,90,1,0,0,0.0,0.0,0.5,0.5,0.1,43,-2,2,0,0,0.0,0.0,0,2351,4276,0,False,0.0,False,0.0,0.0,53,0,,0,48,68,583,0.0,570,,549,585,0,68
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
571,Mace,Goodridge,5,90,3,0,0,0.0,0.0,0.5,0.5,0.0,45,0,0,0,0,0.0,0.0,0,865,671,0,False,0.0,False,0.0,0.0,236,0,,0,231,238,606,0.0,596,,583,609,0,235
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
572,Anthony,Driscoll-Glennon,5,90,2,0,0,0.0,0.0,0.5,0.5,0.1,39,-1,1,0,0,0.0,0.0,0,8702,4305,0,False,0.0,False,0.0,0.0,184,0,100,0,174,184,514,0.0,494,100,462,516,2,184
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
596,Abd-Al-Ali Morakinyo Olaposi,Koiki,5,90,2,0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0,0.0,0.0,0,2983,2428,0,False,0.0,False,0.0,0.0,206,0,0,0,197,205,544,0.0,526,0,495,546,0,205
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
620,Josh,Brownhill,5,90,3,21,1,2.1,2.0,2.5,3.0,0.0,48,-2,2,0,0,0.4,4.4,0,1938,810,0,False,58.5,False,20.8,101.2,170,0,,111,169,170,384,49.0,330,,350,392,0,162
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
638,Jimmy,Dunne,5,90,2,0,0,0.0,0.0,0.5,0.5,0.0,40,0,0,0,0,0.0,0.0,0,1626,619,0,False,0.0,False,0.0,0.0,202,0,,0,193,201,538,0.0,520,,489,540,0,201
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
639,Bobby,Thomas,5,90,2,0,0,0.0,0.0,0.5,0.5,0.0,40,0,0,0,0,0.0,0.0,0,1155,490,0,False,0.0,False,0.0,0.0,209,0,,0,200,208,549,0.0,531,,500,551,0,208
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
640,Max,Thompson,5,90,4,1,0,1.0,0.0,0.5,0.5,0.0,45,0,0,0,0,0.0,0.2,0,1207,693,0,False,0.0,False,0.0,0.0,87,0,,3,87,87,634,0.0,623,,612,636,0,87
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
641,Lukas,Jensen,5,90,1,0,0,0.0,0.0,0.5,0.5,0.0,40,0,0,0,0,0.0,0.0,0,1135,432,0,False,0.0,False,0.0,0.0,30,0,,0,22,51,547,0.0,529,,498,549,0,51
id,first_name,second_name,team,team_code,element_type,total_points,event_points,points_per_game,form,ep_this,ep_next,selected_by_percent,now_cost,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,value_form,value_season,transfers_in_event,transfers_in,transfers_out,transfers_out_event,in_dreamteam,creativity,special,ict_index,influence,creativity_rank_type,bonus,chance_of_playing_next_round,bps,threat_rank_type,ict_index_rank_type,influence_rank,threat,creativity_rank,chance_of_playing_this_round,threat_rank,ict_index_rank,dreamteam_count,influence_rank_type
653,Josh,Benson,5,90,3,0,0,0.0,0.0,0.5,0.5,0.0,45,0,0,0,0,0.0,0.0,0,116,51,0,False,0.0,False,0.0,0.0,240,0,,0,234,241,609,0.0,600,,586,612,0,238
