id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
85,Matthew,Lowton,2,5,90,Foot injury - Unknown return date,2020-06-29T19:30:19.130517Z,,Lowton,68983.jpg,i,68983
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
86,Phil,Bardsley,2,5,90,,2020-01-24T15:30:17.654643Z,,Bardsley,17997.jpg,a,17997
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
87,Charlie,Taylor,2,5,90,Hamstring injury - Unknown return date,2020-07-15T19:30:25.224417Z,,Taylor,103914.jpg,i,103914
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
88,Kevin,Long,2,5,90,,2019-12-05T14:00:19.724270Z,,Long,41674.jpg,a,41674
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
89,Ben,Gibson,2,5,90,Lack of match fitness - Unknown return date,2020-01-24T15:30:17.666302Z,,Gibson,83312.jpg,i,83312
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
90,Ashley,Barnes,4,5,90,Groin Injury - Unknown return date,2020-01-05T01:00:11.884714Z,,Barnes,44699.jpg,i,44699
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
91,Chris,Wood,4,5,90,,2020-06-07T00:30:14.067961Z,,Wood,60689.jpg,a,60689
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
92,Matej,Vydra,4,5,90,,2019-11-21T14:00:21.258493Z,,Vydra,81183.jpg,a,81183
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
93,Nick,Pope,1,5,90,,2019-07-31T00:00:11.182051Z,,Pope,98747.jpg,a,98747
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
95,Joe,Hart,1,5,90,Contract with club expired on 30/6,2020-06-29T23:00:16.227529Z,,Hart,15749.jpg,u,15749
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
96,Johann Berg,Gudmundsson,3,5,90,,2020-06-07T00:30:14.089906Z,,Gudmundsson,60586.jpg,a,60586
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
97,Dwight,McNeil,3,5,90,,2019-09-26T14:30:17.961067Z,,McNeil,433154.jpg,a,433154
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
98,Robbie,Brady,3,5,90,,2020-06-23T12:30:16.893641Z,,Brady,90517.jpg,a,90517
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
99,Steven,Defour,3,5,90,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,,Defour,39847.jpg,u,39847
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
100,Jeff,Hendrick,3,5,90,Contract ends on 30/6,2020-06-29T23:00:16.264257Z,,Hendrick,83314.jpg,u,83314
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
101,Ashley,Westwood,3,5,90,,2019-12-19T15:00:19.383162Z,,Westwood,60551.jpg,a,60551
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
102,Jack,Cork,3,5,90,Ankle injury - Unknown return date,2020-06-29T22:00:20.529259Z,,Cork,40145.jpg,i,40145
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
430,Aaron,Lennon,3,5,90,Contract with club expired on 30/6,2020-06-29T23:00:16.838344Z,,Lennon,17349.jpg,u,17349
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
447,Erik,Pieters,2,5,90,,2019-12-02T16:00:24.543370Z,,Pieters,39487.jpg,a,39487
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
451,Jay,Rodriguez,4,5,90,,2020-07-15T21:30:25.144884Z,,Rodriguez,44683.jpg,a,44683
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
495,Bailey,Peacock-Farrell,1,5,90,,,,Peacock-Farrell,220037.jpg,a,220037
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
571,Mace,Goodridge,3,5,90,,,,Goodridge,195064.jpg,a,195064
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
572,Anthony,Driscoll-Glennon,2,5,90,,2020-01-08T02:00:17.684892Z,,Driscoll-Glennon,195471.jpg,a,195471
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
596,Abd-Al-Ali Morakinyo Olaposi,Koiki,2,5,90,Contract with club expired on 30/6,2020-06-30T23:30:23.984405Z,,Koiki,432793.jpg,u,432793
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
620,Josh,Brownhill,3,5,90,,,,Brownhill,172782.jpg,a,172782
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
638,Jimmy,Dunne,2,5,90,,,,Dunne,218023.jpg,a,218023
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
639,Bobby,Thomas,2,5,90,,,,Thomas,461102.jpg,a,461102
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
640,Max,Thompson,4,5,90,,,,Thompson,461450.jpg,a,461450
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
641,Lukas,Jensen,1,5,90,,,,Jensen,449974.jpg,a,449974
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
653,Josh,Benson,3,5,90,,,,Benson,217401.jpg,a,217401
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
665,Joel,Mumbongo,4,5,90,,,,Mumbongo,430367.jpg,a,430367
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
103,Marcos,Alonso,2,6,8,,2019-12-28T01:00:24.217758Z,,Alonso,82263.jpg,a,82263
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
104,Antonio,Rüdiger,2,6,8,,2019-09-14T17:00:16.188229Z,,Rüdiger,102380.jpg,a,102380
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
105,César,Azpilicueta,2,6,8,,2019-12-22T19:30:15.441735Z,,Azpilicueta,41328.jpg,a,41328
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
107,Emerson,Palmieri dos Santos,2,6,8,,2019-09-08T20:30:10.510601Z,,Emerson,109533.jpg,a,109533
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
108,Andreas,Christensen,2,6,8,,2020-06-28T19:30:23.670073Z,,Christensen,135363.jpg,a,135363
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
109,Davide,Zappacosta,2,6,8,Joined Roma on loan until the end of the season on 21/8. - Expected back 01 Aug,2019-08-21T19:30:16.936375Z,,Zappacosta,105700.jpg,n,105700
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
110,Olivier,Giroud,4,6,8,,2020-01-26T17:00:13.952099Z,,Giroud,44346.jpg,a,44346
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
111,Kepa,Arrizabalaga,1,6,8,,,,Kepa,109745.jpg,a,109745
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
112,Willy,Caballero,1,6,8,,,,Caballero,20310.jpg,a,20310
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
113,Willian,Borges Da Silva,3,6,8,,2020-03-03T22:30:25.783399Z,,Willian,47431.jpg,a,47431
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
114,Pedro,Rodríguez Ledesma,3,6,8,,2020-02-22T21:30:18.487158Z,,Pedro,49579.jpg,a,49579
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
115,Ruben,Loftus-Cheek,3,6,8,,2019-06-25T11:30:07.068350Z,,Loftus-Cheek,126187.jpg,a,126187
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
116,Callum,Hudson-Odoi,3,6,8,,2020-06-24T12:30:16.286062Z,,Hudson-Odoi,209046.jpg,a,209046
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
117,Ross,Barkley,3,6,8,,2019-10-19T16:00:15.801912Z,,Barkley,88894.jpg,a,88894
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
118,Jorge Luiz,Frello Filho,3,6,8,,2020-02-29T17:00:18.261637Z,,Jorginho,85955.jpg,a,85955
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
119,N'Golo,Kanté,3,6,8,,2020-07-04T21:00:17.142316Z,,Kanté,116594.jpg,a,116594
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
121,Ethan,Ampadu,3,6,8,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Aug,2019-07-22T13:30:07.199042Z,,Ampadu,199598.jpg,n,199598
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
431,Christian,Pulisic,3,6,8,,2020-06-28T19:30:24.496949Z,,Pulisic,176413.jpg,a,176413
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
432,Mateo,Kovacic,3,6,8,Suspended - unknown return date,2020-08-03T11:00:16.221190Z,,Kovacic,91651.jpg,s,91651
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
459,Kurt,Zouma,2,6,8,,2019-09-28T16:00:17.677906Z,,Zouma,103192.jpg,a,103192
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
460,Tammy,Abraham,4,6,8,,2020-02-28T14:00:22.022949Z,,Abraham,173879.jpg,a,173879
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
461,Michy,Batshuayi,4,6,8,,,,Batshuayi,94245.jpg,a,94245
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
462,Robert Kenedy,Nunes do Nascimento,3,6,8,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:15.527764Z,,Kenedy,167767.jpg,n,167767
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
463,Mason,Mount,3,6,8,,2020-03-08T17:30:18.062200Z,,Mount,184341.jpg,a,184341
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
506,Reece,James,2,6,8,,2020-01-18T19:30:18.538805Z,,James,225796.jpg,a,225796
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
529,Fikayo,Tomori,2,6,8,,2020-06-19T16:00:13.947915Z,,Tomori,194794.jpg,a,194794
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
533,Billy,Gilmour,3,6,8,Knee injury - Expected back 07 Nov,2020-07-10T01:00:24.249377Z,,Gilmour,243568.jpg,i,243568
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
545,Addji Keaninkin Marc-Israel,Guehi,2,6,8,Joined Swansea City on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-10T11:00:15.069169Z,,Guehi,209036.jpg,n,209036
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
630,Faustino,Anjorin,3,6,8,,,,Anjorin,223332.jpg,a,223332
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
631,Armando,Broja,4,6,8,,,,Broja,440323.jpg,a,440323
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
657,Lewis,Bate,3,6,8,,,,Bate,450529.jpg,a,450529
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
123,Patrick,van Aanholt,2,7,31,Shoulder Dislocation - Unknown return date,2020-07-16T22:00:23.507282Z,,van Aanholt,74230.jpg,i,74230
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
124,James,Tomkins,2,7,31,Thigh injury - Unknown return date,2020-06-19T16:00:13.239396Z,,Tomkins,49413.jpg,i,49413
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
125,Mamadou,Sakho,2,7,31,Muscle injury - Unknown return date,2020-07-20T23:30:24.456832Z,,Sakho,40784.jpg,i,40784
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
126,Joel,Ward,2,7,31,,2019-11-23T18:00:20.336284Z,,Ward,55494.jpg,a,55494
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
127,Scott,Dann,2,7,31,,2019-12-20T13:30:13.414607Z,,Dann,19188.jpg,a,19188
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
128,Martin,Kelly,2,7,31,,2020-06-19T16:00:13.256108Z,,Kelly,58786.jpg,a,58786
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
129,Christian,Benteke,4,7,31,,2020-07-12T16:00:17.319637Z,,Benteke,54861.jpg,a,54861
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
130,Connor,Wickham,4,7,31,Joined Sheffield Wednesday on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T23:00:19.843392Z,,Wickham,59125.jpg,n,59125
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
131,Vicente,Guaita,1,7,31,,2020-06-25T10:00:21.543320Z,,Guaita,40836.jpg,a,40836
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
132,Wayne,Hennessey,1,7,31,,,,Hennessey,20066.jpg,a,20066
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
133,Wilfried,Zaha,3,7,31,,2020-06-24T21:30:18.591220Z,,Zaha,82403.jpg,a,82403
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
134,Luka,Milivojevic,3,7,31,,2020-07-20T19:30:22.825944Z,,Milivojevic,66975.jpg,a,66975
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
135,Andros,Townsend,3,7,31,,2019-12-16T20:00:21.552659Z,,Townsend,60252.jpg,a,60252
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
136,Max,Meyer,3,7,31,,2020-01-11T20:30:19.086626Z,,Meyer,141020.jpg,a,141020
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
137,Jeffrey,Schlupp,3,7,31,,2020-06-19T16:00:13.289702Z,,Schlupp,86417.jpg,a,86417
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
138,James,McArthur,3,7,31,,2019-11-03T16:30:17.881657Z,,McArthur,50471.jpg,a,50471
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
139,Cheikhou,Kouyaté,3,7,31,,2020-02-22T21:30:18.688171Z,,Kouyaté,55037.jpg,a,55037
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
140,Luke,Dreher,3,7,31,,,,Dreher,221275.jpg,a,221275
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
157,James,McCarthy,3,7,31,,2020-03-01T19:30:23.056417Z,,McCarthy,50472.jpg,a,50472
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
468,Jordan,Ayew,4,7,31,,,,Ayew,80146.jpg,a,80146
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
503,Gary,Cahill,2,7,31,Hamstring injury - Unknown return date,2020-07-07T19:00:22.294221Z,,Cahill,19419.jpg,i,19419
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
510,Víctor,Camarasa,3,7,31,Loan deal ended on 13/1,2020-01-06T01:00:18.633384Z,,Camarasa,175946.jpg,u,175946
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
539,Jairo,Riedewald,3,7,31,,2020-01-05T22:00:20.857953Z,,Riedewald,173954.jpg,a,173954
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
556,Stephen,Henderson,1,7,31,,,,Henderson,42525.jpg,a,42525
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
578,Sam,Woods,2,7,31,,2020-01-24T15:00:18.535146Z,,Woods,221272.jpg,a,221272
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
579,Tyrick,Mitchell,2,7,31,,,,Mitchell,244723.jpg,a,244723
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
580,Brandon,Pierrick,3,7,31,,,,Pierrick,466955.jpg,a,466955
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
581,James,Daly,4,7,31,Joined Bristol Rovers on a permanent deal on 31/1,2020-01-31T20:30:19.305077Z,,Daly,432705.jpg,u,432705
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
588,Nya,Kirby,3,7,31,,,,Kirby,209043.jpg,a,209043
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
608,Giovanni,McGregor,3,7,31,Contract with club expired on 30/6,2020-01-31T20:30:19.355699Z,,McGregor,234720.jpg,u,234720
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
635,Nikola,Tavares,2,7,31,Contract with club expired on 30/6,2020-06-30T23:30:24.115870Z,,Tavares,235599.jpg,u,235599
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
668,John-Kymani,Gordon,3,7,31,,,,Gordon,461382.jpg,a,461382
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
17,Alex,Iwobi,3,8,11,,2020-07-06T22:00:18.508516Z,,Iwobi,153133.jpg,a,153133
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
141,Lucas,Digne,2,8,11,,2020-02-23T19:00:12.788850Z,,Digne,101188.jpg,a,101188
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
142,Yerry,Mina,2,8,11,Thigh injury - Unknown return date,2020-07-12T16:00:17.361407Z,,Mina,164511.jpg,i,164511
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
143,Michael,Keane,2,8,11,,2020-01-20T14:00:12.624966Z,,Keane,106611.jpg,a,106611
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
144,Seamus,Coleman,2,8,11,,2020-03-01T17:30:18.538038Z,,Coleman,59949.jpg,a,59949
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
145,Leighton,Baines,2,8,11,,2019-07-30T15:00:09.168977Z,,Baines,12745.jpg,a,12745
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
146,Cenk,Tosun,4,8,11,Knee injury - Unknown return date,2020-03-04T17:00:25.915570Z,,Tosun,66838.jpg,i,66838
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
147,Dominic,Calvert-Lewin,4,8,11,,,,Calvert-Lewin,177815.jpg,a,177815
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
148,Jordan,Pickford,1,8,11,,,,Pickford,111234.jpg,a,111234
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
149,Maarten,Stekelenburg,1,8,11,,,,Stekelenburg,10318.jpg,a,10318
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
150,Richarlison,de Andrade,3,8,11,,2020-07-01T19:00:23.063454Z,,Richarlison,212319.jpg,a,212319
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
151,Gylfi,Sigurdsson,3,8,11,,2020-01-17T14:00:19.905907Z,,Sigurdsson,55422.jpg,a,55422
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
152,Bernard,Anício Caldeira Duarte,3,8,11,,2020-03-08T17:30:16.694056Z,,Bernard,100649.jpg,a,100649
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
153,Theo,Walcott,3,8,11,,2020-06-10T14:30:19.552057Z,,Walcott,20467.jpg,a,20467
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
154,Tom,Davies,3,8,11,,,,Davies,173807.jpg,a,173807
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
155,Ademola,Lookman,3,8,11,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,,Lookman,219352.jpg,u,219352
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
156,Idrissa,Gueye,3,8,11,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,,Gueye,80801.jpg,u,80801
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
158,Morgan,Schneiderlin,3,8,11,Joined Nice on a permanent deal on 23/6,2020-02-28T16:30:25.542559Z,,Schneiderlin,42774.jpg,u,42774
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
205,Fabian,Delph,2,8,11,Muscle injury - Unknown return date,2020-06-11T13:00:18.348167Z,,Delph,41823.jpg,i,41823
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
422,André Filipe,Tavares Gomes,3,8,11,,2020-07-09T21:30:23.097174Z,,André Gomes,120250.jpg,a,120250
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
477,Lewis,Gibson,2,8,11,Joined Fleetwood Town on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T10:30:16.201935Z,,Gibson,232964.jpg,n,232964
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
478,Mason,Holgate,2,8,11,Shin injury - Unknown return date,2020-07-16T19:30:25.535977Z,,Holgate,194164.jpg,i,194164
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
479,Jonas,Lössl,1,8,11,Joined Huddersfield Town on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T22:30:14.186781Z,,Lössl,57513.jpg,n,57513
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
496,Moise,Kean,4,8,11,,2020-07-20T17:30:25.743562Z,,Kean,242058.jpg,a,242058
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
497,Jean-Philippe,Gbamin,3,8,11,Achilles injury - Unknown return date,2019-08-23T21:30:13.493993Z,,Gbamin,160987.jpg,i,160987
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
511,Djibril,Sidibé,2,8,11,,2020-06-22T01:00:16.323820Z,,Sidibé,102747.jpg,a,102747
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
557,Beni,Baningime,3,8,11,,2019-11-29T16:00:27.549912Z,,Baningime,195855.jpg,a,195855
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
561,Anthony,Gordon,4,8,11,,,,Gordon,232826.jpg,a,232826
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
570,Oumar,Niasse,4,8,11,Contract with club expired on 30/6,2020-06-26T09:00:20.395229Z,,Niasse,113688.jpg,u,113688
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
577,Rhu-endly,Martina,2,8,11,Contract with club expired on 30/6,2020-06-26T09:00:20.450997Z,,Cuco Martina,56192.jpg,u,56192
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
629,João Manuel,Neves Virgínia,1,8,11,,,,Virgínia,222627.jpg,a,222627
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
637,Jarrad,Branthwaite,2,8,11,,,,Branthwaite,480455.jpg,a,480455
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
667,Ellis,Simms,4,8,11,,,,Simms,218997.jpg,a,218997
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
159,Ricardo Domingos,Barbosa Pereira,2,9,13,Knee injury - Unknown return date,2020-03-12T14:30:24.198726Z,,Pereira,111931.jpg,i,111931
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
161,Benjamin,Chilwell,2,9,13,Foot injury - Unknown return date,2020-07-04T21:00:17.254997Z,,Chilwell,172850.jpg,i,172850
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
162,Jonny,Evans,2,9,13,Suspended - unknown return date,2020-07-26T18:30:17.134219Z,,Evans,37642.jpg,s,37642
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
163,Christian,Fuchs,2,9,13,Groin Injury - Expected back 24 Oct,2020-07-16T22:00:23.596630Z,,Fuchs,37402.jpg,i,37402
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
164,Çaglar,Söyüncü,2,9,13,,2020-07-12T20:30:24.114076Z,,Söyüncü,218031.jpg,a,218031
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
165,Wes,Morgan,2,9,13,,2020-01-27T15:00:16.943418Z,,Morgan,15033.jpg,a,15033
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
166,Jamie,Vardy,4,9,13,,2020-03-12T16:00:18.992810Z,,Vardy,101668.jpg,a,101668
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
167,Kelechi,Iheanacho,4,9,13,,2020-02-22T21:30:18.745261Z,,Iheanacho,173515.jpg,a,173515
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
168,Kasper,Schmeichel,1,9,13,,,,Schmeichel,17745.jpg,a,17745
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
169,Eldin,Jakupovic,1,9,13,,,,Jakupovic,11974.jpg,a,11974
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
170,Danny,Ward,1,9,13,,,,Ward,95463.jpg,a,95463
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
171,James,Maddison,3,9,13,Hip injury - Unknown return date,2020-07-03T13:12:17.470888Z,,Maddison,172780.jpg,i,172780
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
172,Harvey,Barnes,3,9,13,,2019-12-21T19:30:16.602039Z,,Barnes,201666.jpg,a,201666
id,first_name,second_name,element_type,team,team_code,news,news_added,squad_number,web_name,photo,status,code
